Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"xpath(""//option[@value=""1""]"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:32:56,12-10-2024 21:32:56,0.244s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:32:56,12-10-2024 21:32:57,0.478s,PASSED
"xpathPayOn = ""//label[contains(@for, 'transfer_provider_EPAY')]""",Chrome 129.0.0.0,,,12-10-2024 21:32:57,12-10-2024 21:32:57,0.000s,PASSED
"xpathSttActive = ""//td//span[contains(text(),'Đang hoạt động')]""",Chrome 129.0.0.0,,,12-10-2024 21:32:57,12-10-2024 21:32:57,0.001s,PASSED
PayOns = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:32:57,12-10-2024 21:32:57,0.001s,PASSED
SttActives = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:32:57,12-10-2024 21:32:57,0.001s,PASSED
PayOns = driver.findElements(By.xpath(xpathPayOn)),Chrome 129.0.0.0,,,12-10-2024 21:32:57,12-10-2024 21:32:59,2.492s,PASSED
SttActives = driver.findElements(By.xpath(xpathSttActive)),Chrome 129.0.0.0,,,12-10-2024 21:32:59,12-10-2024 21:33:00,0.226s,PASSED
"println(""Số lượng phần tử chi hộ: "" + PayOns.size())",Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:00,0.001s,PASSED
"println(""Số lượng phần tử active là: "" + SttActives.size())",Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:00,0.000s,PASSED
expectedElements = 25,Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:00,0.000s,PASSED
if (PayOns.size() == expectedElements && SttActives.size() == expectedElements),Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:00,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:00,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_04_Kiểm tra chức năng search khi chọn dịch vụ là chi hộ và Inactive,Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:20,20.024s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:00,12-10-2024 21:33:06,6.028s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:33:06,12-10-2024 21:33:06,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:06,12-10-2024 21:33:07,1.095s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:07,12-10-2024 21:33:13,6.364s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:13,12-10-2024 21:33:16,3.020s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:33:16,12-10-2024 21:33:16,0.002s,PASSED
"dropdownService = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:33:16,12-10-2024 21:33:17,1.275s,PASSED
"dropdownStt = driver.findElement(By.name(""is_active""))",Chrome 129.0.0.0,,,12-10-2024 21:33:17,12-10-2024 21:33:18,0.230s,PASSED
"xpath(""//option[@value='TRANSFER_BANK']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:33:18,12-10-2024 21:33:18,0.254s,PASSED
"xpath(""//option[@value=""0""]"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:33:18,12-10-2024 21:33:18,0.258s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:33:18,12-10-2024 21:33:19,0.480s,PASSED
"xpathPayOn = ""//label[contains(@for, 'transfer_provider_EPAY')]""",Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:19,0.001s,PASSED
"xpathSttInactive = ""//td//span[contains(text(),'Không hoạt động')]""",Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:19,0.000s,PASSED
PayOns = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:19,0.000s,PASSED
SttInactives = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:19,0.001s,PASSED
PayOns = driver.findElements(By.xpath(xpathPayOn)),Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:19,0.733s,PASSED
SttInactives = driver.findElements(By.xpath(xpathSttInactive)),Chrome 129.0.0.0,,,12-10-2024 21:33:19,12-10-2024 21:33:20,0.229s,PASSED
"println(""Số lượng phần tử chi hộ: "" + PayOns.size())",Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:20,0.001s,PASSED
"println(""Số lượng phần tử active là: "" + SttInactives.size())",Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:20,0.001s,PASSED
expectedElements = 0,Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:20,0.000s,PASSED
if (PayOns.size() == expectedElements && SttInactives.size() == expectedElements),Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:20,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:20,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_05_kiểm tra chức năng search khi chọn dịch vụ là thu hộ IB,Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:34,14.749s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:20,12-10-2024 21:33:26,5.980s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:33:26,12-10-2024 21:33:26,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:26,12-10-2024 21:33:27,1.088s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:27,12-10-2024 21:33:28,1.603s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:28,12-10-2024 21:33:31,3.072s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:33:31,12-10-2024 21:33:31,0.000s,PASSED
"dropdown = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:33:31,12-10-2024 21:33:33,1.162s,PASSED
"xpath(""//option[@value='DEPOSIT_TRANSFER_IB']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:33:33,12-10-2024 21:33:33,0.264s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:33:33,12-10-2024 21:33:33,0.263s,PASSED
"xpath = ""//th/span[@class='font-bold col-teal']/i[@class='material-icons' and text()='check_circle']""",Chrome 129.0.0.0,,,12-10-2024 21:33:33,12-10-2024 21:33:33,0.001s,PASSED
elements = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:33:33,12-10-2024 21:33:33,0.001s,PASSED
elements = driver.findElements(By.xpath(xpath)),Chrome 129.0.0.0,,,12-10-2024 21:33:33,12-10-2024 21:33:34,1.269s,PASSED
"println(""Số lượng phần tử: "" + elements.size())",Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:34,0.001s,PASSED
expectedElements = 24,Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:34,0.000s,PASSED
if (elements.size() == expectedElements),Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:34,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:34,0.000s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_06_Kiểm tra chức năng search khi chọn dịch vụ là thu hộ IB và active,Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:54,19.100s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:34,12-10-2024 21:33:38,3.840s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:33:38,12-10-2024 21:33:38,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:38,12-10-2024 21:33:39,0.898s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:39,12-10-2024 21:33:43,3.578s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:43,12-10-2024 21:33:46,3.033s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:33:46,12-10-2024 21:33:46,0.001s,PASSED
"dropdown = driver.findElement(By.name(""service_type""))",Chrome 129.0.0.0,,,12-10-2024 21:33:46,12-10-2024 21:33:49,2.878s,PASSED
"xpath(""//option[@value='DEPOSIT_TRANSFER_IB']"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:33:49,12-10-2024 21:33:49,0.270s,PASSED
"dropdownStt = driver.findElement(By.name(""is_active""))",Chrome 129.0.0.0,,,12-10-2024 21:33:49,12-10-2024 21:33:49,0.227s,PASSED
"xpath(""//option[@value=""1""]"")).click()",Chrome 129.0.0.0,,,12-10-2024 21:33:49,12-10-2024 21:33:49,0.248s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/searchBtn""))",Chrome 129.0.0.0,,,12-10-2024 21:33:49,12-10-2024 21:33:50,0.480s,PASSED
"xpathCollectionIB = ""//th/span[@class='font-bold col-teal']/i[@class='material-icons' and text()='check_circle']""",Chrome 129.0.0.0,,,12-10-2024 21:33:50,12-10-2024 21:33:50,0.000s,PASSED
"xpathSttActive = ""//td//span[contains(text(),'Đang hoạt động')]""",Chrome 129.0.0.0,,,12-10-2024 21:33:50,12-10-2024 21:33:50,0.001s,PASSED
CollectionIBs = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:33:50,12-10-2024 21:33:50,0.002s,PASSED
SttActives = new java.util.ArrayList(),Chrome 129.0.0.0,,,12-10-2024 21:33:50,12-10-2024 21:33:50,0.000s,PASSED
CollectionIBs = driver.findElements(By.xpath(xpathCollectionIB)),Chrome 129.0.0.0,,,12-10-2024 21:33:50,12-10-2024 21:33:53,3.367s,PASSED
SttActives = driver.findElements(By.xpath(xpathSttActive)),Chrome 129.0.0.0,,,12-10-2024 21:33:53,12-10-2024 21:33:54,0.228s,PASSED
expectedElements = 25,Chrome 129.0.0.0,,,12-10-2024 21:33:54,12-10-2024 21:33:54,0.000s,PASSED
if (SttActives.size() == expectedElements),Chrome 129.0.0.0,,,12-10-2024 21:33:54,12-10-2024 21:33:54,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:54,12-10-2024 21:33:54,0.000s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý dịch vụ merchant/TC_07_Kiểm tra chức năng search khi chọn dịch vụ là thu hộ IB và inactive,Chrome 129.0.0.0,,,12-10-2024 21:33:54,12-10-2024 21:34:16,22.531s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 21:33:54,12-10-2024 21:33:58,4.693s,PASSED
waitTime = Integer.parseInt(waitSecond),Chrome 129.0.0.0,,,12-10-2024 21:33:58,12-10-2024 21:33:58,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:58,12-10-2024 21:33:59,0.930s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), waitTime, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:33:59,12-10-2024 21:34:01,1.584s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 21:34:01,12-10-2024 21:34:12,11.165s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 21:34:12,12-10-2024 21:34:12,0.001s,PASSED
