Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Chuyển tiền,Chrome 129.0.0.0,,,10-10-2024 14:32:47,10-10-2024 14:40:01,7m - 13.229s,FAILED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_01_Kiểm tra mở form chuyển tiền và đúng tên tài khoản,Chrome 129.0.0.0,,,10-10-2024 14:32:48,10-10-2024 14:33:39,51.637s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 14:32:48,10-10-2024 14:33:03,14.953s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 14:33:03,10-10-2024 14:33:03,0.021s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:33:03,10-10-2024 14:33:07,3.902s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:33:07,10-10-2024 14:33:16,8.940s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:33:16,10-10-2024 14:33:30,13.970s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 14:33:30,10-10-2024 14:33:30,0.006s,PASSED
xpath(xpathTranfer)).click(),Chrome 129.0.0.0,,,10-10-2024 14:33:30,10-10-2024 14:33:32,1.450s,PASSED
textUser = xpath(xpathTextAccount))).getText(),Chrome 129.0.0.0,,,10-10-2024 14:33:32,10-10-2024 14:33:39,7.791s,PASSED
if (textUser == username),Chrome 129.0.0.0,,,10-10-2024 14:33:39,10-10-2024 14:33:39,0.027s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 14:33:39,10-10-2024 14:33:39,0.005s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_02_Kiểm tra validate khi cùng merchant,Chrome 129.0.0.0,,,10-10-2024 14:33:39,10-10-2024 14:35:55,2m - 15.240s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 14:33:40,10-10-2024 14:33:57,17.634s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 14:33:58,10-10-2024 14:33:58,0.003s,PASSED
amount = 100000,Chrome 129.0.0.0,,,10-10-2024 14:33:58,10-10-2024 14:33:58,0.020s,PASSED
amountMax = 9999999999,Chrome 129.0.0.0,,,10-10-2024 14:33:58,10-10-2024 14:33:58,0.014s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:33:58,10-10-2024 14:33:59,1.543s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:33:59,10-10-2024 14:34:13,14.240s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:34:13,10-10-2024 14:34:27,13.633s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 14:34:27,10-10-2024 14:34:27,0.001s,PASSED
xpath(xpathTranfer)).click(),Chrome 129.0.0.0,,,10-10-2024 14:34:27,10-10-2024 14:34:29,1.733s,PASSED
