Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Chuyển tiền,Chrome 129.0.0.0,,,16-10-2024 16:04:03,16-10-2024 16:08:59,4m - 55.806s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_01_Kiểm tra mở form chuyển tiền và đúng tên tài khoản,Chrome 129.0.0.0,,,16-10-2024 16:04:04,16-10-2024 16:04:41,37.904s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,16-10-2024 16:04:04,16-10-2024 16:04:10,6.076s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,16-10-2024 16:04:10,16-10-2024 16:04:10,0.006s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:04:10,16-10-2024 16:04:11,1.225s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:04:11,16-10-2024 16:04:13,1.640s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:04:13,16-10-2024 16:04:23,10.264s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,16-10-2024 16:04:23,16-10-2024 16:04:23,0.001s,PASSED
xpath(xpathTranfer)).click(),Chrome 129.0.0.0,,,16-10-2024 16:04:23,16-10-2024 16:04:24,1.484s,PASSED
textUser = xpath(xpathTextAccount))).getText(),Chrome 129.0.0.0,,,16-10-2024 16:04:24,16-10-2024 16:04:41,17.085s,PASSED
if (textUser == username),Chrome 129.0.0.0,,,16-10-2024 16:04:41,16-10-2024 16:04:41,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,16-10-2024 16:04:41,16-10-2024 16:04:41,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_02_Kiểm tra validate khi cùng merchant,Chrome 129.0.0.0,,,16-10-2024 16:04:41,16-10-2024 16:06:33,1m - 51.289s,PASSED
