Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nạp tiền,Chrome 129.0.0.0,,,10-10-2024 14:54:07,10-10-2024 15:02:41,8m - 34.455s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_01_Kiểm tra mở màn hình nạp tiền,Chrome 129.0.0.0,,,10-10-2024 14:54:07,10-10-2024 14:54:47,39.594s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 14:54:07,10-10-2024 14:54:14,6.247s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 14:54:15,10-10-2024 14:54:16,0.389s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:54:16,10-10-2024 14:54:25,9.424s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:54:25,10-10-2024 14:54:30,4.985s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 14:54:30,10-10-2024 14:54:32,2.155s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 14:54:32,10-10-2024 14:54:32,0.019s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 14:54:32,10-10-2024 14:54:36,4.191s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 14:54:36,10-10-2024 14:54:36,0.035s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 14:54:36,10-10-2024 14:54:37,0.295s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 14:54:37,10-10-2024 14:54:38,0.925s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 14:54:38,10-10-2024 14:54:38,0.356s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 14:54:38,10-10-2024 14:54:39,0.689s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 14:54:39,10-10-2024 14:54:39,0.363s,PASSED
