Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Chuyển tiền,Chrome 130.0.0.0,,,16-10-2024 21:57:57,16-10-2024 21:59:29,1m - 32.234s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_01_Kiểm tra mở form chuyển tiền và đúng tên tài khoản,Chrome 130.0.0.0,,,16-10-2024 21:57:57,16-10-2024 21:58:20,23.313s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 130.0.0.0,,,16-10-2024 21:57:57,16-10-2024 21:58:01,3.814s,PASSED
driver = getWebDriver(),Chrome 130.0.0.0,,,16-10-2024 21:58:01,16-10-2024 21:58:01,0.003s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 21:58:01,16-10-2024 21:58:02,1.005s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 21:58:02,16-10-2024 21:58:12,10.541s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 21:58:12,16-10-2024 21:58:20,7.876s,ERROR
Start listener action : sampleAfterTestCase,Chrome 130.0.0.0,,,16-10-2024 21:58:20,16-10-2024 21:58:20,0.007s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_02_Kiểm tra validate khi cùng merchant,Chrome 130.0.0.0,,,16-10-2024 21:58:20,16-10-2024 21:58:37,16.638s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 130.0.0.0,,,16-10-2024 21:58:20,16-10-2024 21:58:23,2.975s,PASSED
driver = getWebDriver(),Chrome 130.0.0.0,,,16-10-2024 21:58:23,16-10-2024 21:58:23,0.000s,PASSED
amount = 100000,Chrome 130.0.0.0,,,16-10-2024 21:58:23,16-10-2024 21:58:23,0.011s,PASSED
amountMax = 9999999999,Chrome 130.0.0.0,,,16-10-2024 21:58:23,16-10-2024 21:58:23,0.004s,PASSED
actions = new org.openqa.selenium.interactions.Actions(driver),Chrome 130.0.0.0,,,16-10-2024 21:58:23,16-10-2024 21:58:23,0.001s,PASSED
