Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Rút tiền,Chrome 129.0.0.0,,,13-10-2024 23:24:13,13-10-2024 23:32:53,8m - 39.627s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_01_Kiểm tra mở form Rút tiền,Chrome 129.0.0.0,,,13-10-2024 23:24:14,13-10-2024 23:24:37,23.064s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,13-10-2024 23:24:14,13-10-2024 23:24:17,3.557s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,13-10-2024 23:24:17,13-10-2024 23:24:17,0.004s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:24:17,13-10-2024 23:24:19,1.359s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:24:19,13-10-2024 23:24:22,3.379s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,13-10-2024 23:24:22,13-10-2024 23:24:22,0.270s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:24:22,13-10-2024 23:24:23,0.461s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,13-10-2024 23:24:23,13-10-2024 23:24:23,0.006s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,13-10-2024 23:24:23,13-10-2024 23:24:23,0.253s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,13-10-2024 23:24:23,13-10-2024 23:24:23,0.042s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,13-10-2024 23:24:23,13-10-2024 23:24:33,10.136s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,13-10-2024 23:24:33,13-10-2024 23:24:33,0.013s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,13-10-2024 23:24:33,13-10-2024 23:24:33,0.242s,PASSED
