Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nạp tiền,Chrome 130.0.0.0,,,16-10-2024 19:06:12,16-10-2024 19:15:06,8m - 54.146s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_01_Kiểm tra mở màn hình nạp tiền,Chrome 130.0.0.0,,,16-10-2024 19:06:12,16-10-2024 19:06:27,15.103s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 130.0.0.0,,,16-10-2024 19:06:12,16-10-2024 19:06:15,3.008s,PASSED
driver = getWebDriver(),Chrome 130.0.0.0,,,16-10-2024 19:06:15,16-10-2024 19:06:15,0.003s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 19:06:15,16-10-2024 19:06:16,1.230s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 19:06:16,16-10-2024 19:06:17,1.431s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 130.0.0.0,,,16-10-2024 19:06:17,16-10-2024 19:06:20,2.705s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 130.0.0.0,,,16-10-2024 19:06:20,16-10-2024 19:06:20,0.001s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 130.0.0.0,,,16-10-2024 19:06:20,16-10-2024 19:06:23,3.088s,PASSED
println(userCode.getText()),Chrome 130.0.0.0,,,16-10-2024 19:06:23,16-10-2024 19:06:23,0.009s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 130.0.0.0,,,16-10-2024 19:06:23,16-10-2024 19:06:23,0.245s,PASSED
accountBtn.click(),Chrome 130.0.0.0,,,16-10-2024 19:06:23,16-10-2024 19:06:24,0.107s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 130.0.0.0,,,16-10-2024 19:06:24,16-10-2024 19:06:24,0.251s,PASSED
searchTextbox.sendKeys(username),Chrome 130.0.0.0,,,16-10-2024 19:06:24,16-10-2024 19:06:24,0.126s,PASSED
xpath(xpathOption)).click(),Chrome 130.0.0.0,,,16-10-2024 19:06:24,16-10-2024 19:06:24,0.255s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 130.0.0.0,,,16-10-2024 19:06:24,16-10-2024 19:06:25,0.460s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 130.0.0.0,,,16-10-2024 19:06:25,16-10-2024 19:06:25,0.846s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 130.0.0.0,,,16-10-2024 19:06:25,16-10-2024 19:06:26,0.407s,PASSED
