Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Chuyển tiền,Chrome 129.0.0.0,,,16-10-2024 16:52:41,16-10-2024 16:58:05,5m - 24.827s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_01_Kiểm tra mở form chuyển tiền và đúng tên tài khoản,Chrome 129.0.0.0,,,16-10-2024 16:52:41,16-10-2024 16:53:15,34.877s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,16-10-2024 16:52:41,16-10-2024 16:52:48,7.860s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,16-10-2024 16:52:48,16-10-2024 16:52:48,0.004s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:52:48,16-10-2024 16:52:50,1.175s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:52:50,16-10-2024 16:52:53,3.386s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:52:53,16-10-2024 16:53:04,10.997s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,16-10-2024 16:53:04,16-10-2024 16:53:04,0.001s,PASSED
xpath(xpathTranfer)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:04,16-10-2024 16:53:06,2.424s,PASSED
textUser = xpath(xpathTextAccount))).getText(),Chrome 129.0.0.0,,,16-10-2024 16:53:06,16-10-2024 16:53:15,8.956s,PASSED
if (textUser == username),Chrome 129.0.0.0,,,16-10-2024 16:53:15,16-10-2024 16:53:15,0.008s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,16-10-2024 16:53:15,16-10-2024 16:53:15,0.002s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_02_Kiểm tra validate khi cùng merchant,Chrome 129.0.0.0,,,16-10-2024 16:53:15,16-10-2024 16:54:31,1m - 15.948s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,16-10-2024 16:53:15,16-10-2024 16:53:22,6.446s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,16-10-2024 16:53:22,16-10-2024 16:53:22,0.001s,PASSED
amount = 100000,Chrome 129.0.0.0,,,16-10-2024 16:53:22,16-10-2024 16:53:22,0.002s,PASSED
amountMax = 9999999999,Chrome 129.0.0.0,,,16-10-2024 16:53:22,16-10-2024 16:53:22,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:53:22,16-10-2024 16:53:23,0.881s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:53:23,16-10-2024 16:53:28,5.446s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:53:28,16-10-2024 16:53:38,10.026s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,16-10-2024 16:53:38,16-10-2024 16:53:38,0.000s,PASSED
xpath(xpathTranfer)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:38,16-10-2024 16:53:40,1.385s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,16-10-2024 16:53:40,16-10-2024 16:53:48,8.450s,PASSED
xpath(xpathTaiKhoanNhan)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:48,16-10-2024 16:53:49,0.355s,PASSED
xpath(xpathSearchTextbox1)).sendKeys(username),Chrome 129.0.0.0,,,16-10-2024 16:53:49,16-10-2024 16:53:49,0.363s,PASSED
xpath(xpathClicked)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:49,16-10-2024 16:53:49,0.254s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:49,16-10-2024 16:53:50,0.471s,PASSED
"Assert.assertEquals(xpath(xpathChonViChuyen1)).getText(), ""Vui lòng chọn ví chuyển."")",Chrome 129.0.0.0,,,16-10-2024 16:53:50,16-10-2024 16:53:50,0.440s,PASSED
"Assert.assertEquals(xpath(xpathNhapSoTienChuyen)).getText(), ""Vui lòng nhập số tiền chuyển."")",Chrome 129.0.0.0,,,16-10-2024 16:53:50,16-10-2024 16:53:50,0.238s,PASSED
"Assert.assertEquals(xpath(xpathChonViNhan1)).getText(), ""Vui lòng chọn ví nhận."")",Chrome 129.0.0.0,,,16-10-2024 16:53:50,16-10-2024 16:53:51,0.239s,PASSED
navigate().refresh(),Chrome 129.0.0.0,,,16-10-2024 16:53:51,16-10-2024 16:53:51,0.161s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,16-10-2024 16:53:51,16-10-2024 16:53:57,6.738s,PASSED
xpath(xpathDepositTextbox)).sendKeys(amount),Chrome 129.0.0.0,,,16-10-2024 16:53:57,16-10-2024 16:53:59,2.036s,PASSED
xpath(xpathTaiKhoanNhan)).click(),Chrome 129.0.0.0,,,16-10-2024 16:53:59,16-10-2024 16:54:01,1.999s,PASSED
xpath(xpathSearchTextbox1)).sendKeys(username),Chrome 129.0.0.0,,,16-10-2024 16:54:01,16-10-2024 16:54:04,2.049s,PASSED
xpath(xpathClicked)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:04,16-10-2024 16:54:05,1.924s,PASSED
xpath(xpathChonViNhan)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:05,16-10-2024 16:54:07,1.968s,PASSED
xpath(xpathThuHo)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:07,16-10-2024 16:54:09,2.030s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:09,16-10-2024 16:54:11,1.982s,PASSED
"Assert.assertEquals(xpath(xpathChonViChuyen1)).getText(), ""Vui lòng chọn ví chuyển."")",Chrome 129.0.0.0,,,16-10-2024 16:54:11,16-10-2024 16:54:13,1.974s,PASSED
navigate().refresh(),Chrome 129.0.0.0,,,16-10-2024 16:54:13,16-10-2024 16:54:14,0.137s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,16-10-2024 16:54:14,16-10-2024 16:54:23,9.862s,PASSED
xpath(xpathDepositTextbox)).sendKeys(amount),Chrome 129.0.0.0,,,16-10-2024 16:54:23,16-10-2024 16:54:25,2.072s,PASSED
xpath(xpathTaiKhoanNhan)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:25,16-10-2024 16:54:27,2.006s,PASSED
xpath(xpathSearchTextbox1)).sendKeys(username),Chrome 129.0.0.0,,,16-10-2024 16:54:27,16-10-2024 16:54:30,2.050s,PASSED
xpath(xpathClicked)).click(),Chrome 129.0.0.0,,,16-10-2024 16:54:30,16-10-2024 16:54:31,1.878s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,16-10-2024 16:54:31,16-10-2024 16:54:31,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Chuyển tiền/TC_03_Kiểm tra validate khi khác merchant,Chrome 129.0.0.0,,,16-10-2024 16:54:31,16-10-2024 16:55:53,1m - 21.715s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,16-10-2024 16:54:31,16-10-2024 16:54:37,5.364s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,16-10-2024 16:54:37,16-10-2024 16:54:37,0.000s,PASSED
amount = 100000,Chrome 129.0.0.0,,,16-10-2024 16:54:37,16-10-2024 16:54:37,0.001s,PASSED
amountMax = 9999999999,Chrome 129.0.0.0,,,16-10-2024 16:54:37,16-10-2024 16:54:37,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:54:37,16-10-2024 16:54:38,0.867s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:54:38,16-10-2024 16:54:41,3.335s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions.groovy""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,16-10-2024 16:54:41,16-10-2024 16:54:51,9.495s,PASSED
