Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nạp tiền,Chrome 129.0.0.0,,,10-10-2024 15:25:09,10-10-2024 15:33:05,7m - 55.912s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_01_Kiểm tra mở màn hình nạp tiền,Chrome 129.0.0.0,,,10-10-2024 15:25:09,10-10-2024 15:25:47,37.372s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:25:10,10-10-2024 15:25:23,13.627s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:25:24,10-10-2024 15:25:24,0.031s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:24,10-10-2024 15:25:31,7.005s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:31,10-10-2024 15:25:36,4.974s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:36,10-10-2024 15:25:38,1.719s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 15:25:38,10-10-2024 15:25:38,0.015s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:25:38,10-10-2024 15:25:42,3.868s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:25:42,10-10-2024 15:25:42,0.063s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:25:42,10-10-2024 15:25:42,0.278s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:25:42,10-10-2024 15:25:42,0.406s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:25:42,10-10-2024 15:25:43,0.510s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:25:43,10-10-2024 15:25:43,0.539s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:25:43,10-10-2024 15:25:44,0.454s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:25:44,10-10-2024 15:25:44,0.613s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:25:44,10-10-2024 15:25:45,0.741s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,10-10-2024 15:25:45,10-10-2024 15:25:46,0.785s,PASSED
"Assert.assertEquals(xpath(xpathTitle)).getText(), titleText)",Chrome 129.0.0.0,,,10-10-2024 15:25:46,10-10-2024 15:25:47,0.768s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:25:47,10-10-2024 15:25:47,0.008s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_02_Kiểm tra khi để trống các trường trong màn Nạp tiền,Chrome 129.0.0.0,,,10-10-2024 15:25:47,10-10-2024 15:26:29,42.392s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:25:47,10-10-2024 15:25:55,7.985s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:25:55,10-10-2024 15:25:55,0.003s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:55,10-10-2024 15:25:57,1.661s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:57,10-10-2024 15:25:59,1.976s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:25:59,10-10-2024 15:26:02,2.733s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 15:26:02,10-10-2024 15:26:02,0.007s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:26:02,10-10-2024 15:26:12,10.116s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:26:12,10-10-2024 15:26:12,0.044s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:12,10-10-2024 15:26:13,1.102s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:26:13,10-10-2024 15:26:13,0.587s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,10-10-2024 15:26:13,10-10-2024 15:26:14,0.776s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:14,10-10-2024 15:26:15,0.385s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:15,10-10-2024 15:26:15,0.588s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,10-10-2024 15:26:15,10-10-2024 15:26:16,0.752s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:26:16,10-10-2024 15:26:16,0.263s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:16,10-10-2024 15:26:17,0.748s,PASSED
textFiled = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,10-10-2024 15:26:17,10-10-2024 15:26:28,11.475s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:28,10-10-2024 15:26:29,0.316s,PASSED
"Assert.assertEquals(xpath(xpathErrorWallet)).getText(), errorWallet)",Chrome 129.0.0.0,,,10-10-2024 15:26:29,10-10-2024 15:26:29,0.471s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:26:29,10-10-2024 15:26:29,0.005s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_03_Kiểm tra khi chọn ví và không chọn kì đối soát,Chrome 129.0.0.0,,,10-10-2024 15:26:29,10-10-2024 15:27:02,32.973s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:26:29,10-10-2024 15:26:39,9.253s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:26:39,10-10-2024 15:26:39,0.003s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:26:39,10-10-2024 15:26:40,1.524s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:26:40,10-10-2024 15:26:43,2.535s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:26:43,10-10-2024 15:26:46,2.707s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,10-10-2024 15:26:46,10-10-2024 15:26:46,0.001s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:46,10-10-2024 15:26:50,4.485s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:26:50,10-10-2024 15:26:51,0.751s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,10-10-2024 15:26:51,10-10-2024 15:26:52,0.710s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:52,10-10-2024 15:26:52,0.399s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:52,10-10-2024 15:26:53,0.685s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,10-10-2024 15:26:53,10-10-2024 15:26:53,0.804s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:26:53,10-10-2024 15:26:54,0.304s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,10-10-2024 15:26:54,10-10-2024 15:26:55,0.903s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,10-10-2024 15:26:55,10-10-2024 15:27:01,5.842s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,10-10-2024 15:27:01,10-10-2024 15:27:01,0.314s,PASSED
