Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"Assert.assertEquals(xpath(xpathActiveItem)).getText(), ""RÚT TIỀN THÔNG THƯỜNG VÀ CHI NỘI ĐỊA"")",Chrome 129.0.0.0,,,10-10-2024 15:39:06,10-10-2024 15:39:07,0.492s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:39:07,10-10-2024 15:39:07,0.399s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_02_Kiểm tra validate trường thông tin,Chrome 129.0.0.0,,,10-10-2024 15:39:07,10-10-2024 15:39:43,35.825s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:39:07,10-10-2024 15:39:11,3.643s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:39:11,10-10-2024 15:39:11,0.015s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:11,10-10-2024 15:39:17,5.471s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:17,10-10-2024 15:39:21,4.169s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,10-10-2024 15:39:21,10-10-2024 15:39:21,0.375s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:21,10-10-2024 15:39:22,0.471s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,10-10-2024 15:39:22,10-10-2024 15:39:22,0.002s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,10-10-2024 15:39:22,10-10-2024 15:39:22,0.305s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,10-10-2024 15:39:22,10-10-2024 15:39:22,0.154s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:39:22,10-10-2024 15:39:26,3.438s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:39:26,10-10-2024 15:39:26,0.024s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:39:26,10-10-2024 15:39:26,0.281s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:39:26,10-10-2024 15:39:26,0.433s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:39:26,10-10-2024 15:39:27,0.500s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:39:27,10-10-2024 15:39:28,0.660s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:28,10-10-2024 15:39:28,0.363s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:28,10-10-2024 15:39:29,0.793s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:39:29,10-10-2024 15:39:29,0.829s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:29,10-10-2024 15:39:30,0.981s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:30,10-10-2024 15:39:40,9.993s,PASSED
"Assert.assertEquals(xpath(xpathErrorWallet)).getText(), ""Vui lòng chọn ví dịch vụ"")",Chrome 129.0.0.0,,,10-10-2024 15:39:40,10-10-2024 15:39:41,0.460s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:41,10-10-2024 15:39:41,0.311s,PASSED
xpath(xpathParentThuHo)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:41,10-10-2024 15:39:42,0.368s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,10-10-2024 15:39:42,10-10-2024 15:39:42,0.505s,PASSED
"Assert.assertEquals(xpath(xpathChonKiDoiSoat)).getText(), ""Vui lòng chọn kỳ đối soát"")",Chrome 129.0.0.0,,,10-10-2024 15:39:42,10-10-2024 15:39:43,0.473s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:39:43,10-10-2024 15:39:43,0.338s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_03_Kiểm tra khi nhập đầy đủ và nhấn tiếp tục,Chrome 129.0.0.0,,,10-10-2024 15:39:43,10-10-2024 15:40:07,23.757s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:39:43,10-10-2024 15:39:50,6.702s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:39:50,10-10-2024 15:39:50,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:50,10-10-2024 15:39:52,1.502s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:52,10-10-2024 15:39:55,3.833s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,10-10-2024 15:39:55,10-10-2024 15:39:56,0.331s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:39:56,10-10-2024 15:39:56,0.452s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,10-10-2024 15:39:56,10-10-2024 15:39:56,0.005s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,10-10-2024 15:39:56,10-10-2024 15:39:56,0.270s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,10-10-2024 15:39:56,10-10-2024 15:39:57,0.168s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:39:57,10-10-2024 15:40:00,3.713s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:40:00,10-10-2024 15:40:00,0.026s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:40:00,10-10-2024 15:40:01,0.269s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:40:01,10-10-2024 15:40:01,0.279s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:40:01,10-10-2024 15:40:01,0.539s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:40:01,10-10-2024 15:40:02,0.421s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:02,10-10-2024 15:40:02,0.345s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:02,10-10-2024 15:40:03,0.606s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:40:03,10-10-2024 15:40:05,1.993s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:05,10-10-2024 15:40:06,0.794s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:06,10-10-2024 15:40:06,0.340s,PASSED
xpath(xpathParentThuHo)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:06,10-10-2024 15:40:06,0.510s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:40:06,10-10-2024 15:40:07,0.302s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_04_Kiểm tra khi nhập số tiền lớn hơn số dư khả dụng,Chrome 129.0.0.0,,,10-10-2024 15:40:07,10-10-2024 15:41:02,55.068s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:40:07,10-10-2024 15:40:14,7.238s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:40:15,10-10-2024 15:40:15,0.009s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:40:15,10-10-2024 15:40:16,1.527s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:40:16,10-10-2024 15:40:19,2.617s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,10-10-2024 15:40:19,10-10-2024 15:40:22,3.142s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:40:22,10-10-2024 15:40:22,0.411s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,10-10-2024 15:40:22,10-10-2024 15:40:22,0.004s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,10-10-2024 15:40:22,10-10-2024 15:40:23,0.284s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,10-10-2024 15:40:23,10-10-2024 15:40:23,0.185s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:40:23,10-10-2024 15:40:27,3.989s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:40:27,10-10-2024 15:40:27,0.034s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:40:27,10-10-2024 15:40:27,0.341s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:40:27,10-10-2024 15:40:28,0.837s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:40:28,10-10-2024 15:40:29,0.642s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:40:29,10-10-2024 15:40:29,0.658s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:29,10-10-2024 15:40:30,0.517s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:30,10-10-2024 15:40:30,0.657s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:40:30,10-10-2024 15:40:31,0.743s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:31,10-10-2024 15:40:32,0.897s,PASSED
"wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(""//span[@class='filter-option pull-left'][normalize-space()='"" + username + ""']"")))",Chrome 129.0.0.0,,,10-10-2024 15:40:32,10-10-2024 15:40:37,4.665s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:37,10-10-2024 15:40:37,0.297s,PASSED
xpath(xpathOptionThuho)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:37,10-10-2024 15:40:37,0.354s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:37,10-10-2024 15:40:38,0.528s,PASSED
xpath(xpathToday)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:38,10-10-2024 15:40:38,0.529s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:38,10-10-2024 15:40:39,0.320s,PASSED
soDuKhaDung = driver.findElement(By.xpath(xpathSoDuKhaDung)),Chrome 129.0.0.0,,,10-10-2024 15:40:39,10-10-2024 15:40:40,0.974s,PASSED
"value = soDuKhaDung.getAttribute(""value"")",Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.024s,PASSED
"println("">>>: "" + value)",Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.002s,PASSED
"availableBalances = Integer.parseInt(value.replace("","", """"))",Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.010s,PASSED
"println(""so du kha dung la: "" + availableBalances)",Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.016s,PASSED
amountTransaction = String.valueOf(availableBalances + 9000000),Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.017s,PASSED
"println(""so du kha dung la: "" + amountTransaction)",Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.012s,PASSED
xpath(xpathFieldAmount)).sendKeys(amountTransaction),Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:40,0.503s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,10-10-2024 15:40:40,10-10-2024 15:40:41,0.460s,PASSED
"Assert.assertEquals(xpath(""//p[contains(text(),'Số tiền rút không được lớn hơn "" + value + ""VNĐ')]""))).getText(), ""Số tiền rút không được lớn hơn "" + value + ""VNĐ"")",Chrome 129.0.0.0,,,10-10-2024 15:40:41,10-10-2024 15:41:02,20.738s,ERROR
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:41:02,10-10-2024 15:41:02,0.289s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_05_Kiểm tra khi nhập số tiền bé hơn số tiền khả dụng,Chrome 129.0.0.0,,,10-10-2024 15:41:02,10-10-2024 15:41:42,39.878s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:41:02,10-10-2024 15:41:10,8.064s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:41:10,10-10-2024 15:41:10,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:10,10-10-2024 15:41:12,1.602s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:12,10-10-2024 15:41:14,2.275s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,10-10-2024 15:41:14,10-10-2024 15:41:16,1.959s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:16,10-10-2024 15:41:17,0.452s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 10)",Chrome 129.0.0.0,,,10-10-2024 15:41:17,10-10-2024 15:41:17,0.034s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,10-10-2024 15:41:17,10-10-2024 15:41:17,0.304s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,10-10-2024 15:41:17,10-10-2024 15:41:17,0.134s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:41:17,10-10-2024 15:41:21,3.612s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,10-10-2024 15:41:21,10-10-2024 15:41:21,0.029s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:41:21,10-10-2024 15:41:21,0.290s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:41:21,10-10-2024 15:41:21,0.386s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:41:21,10-10-2024 15:41:22,0.617s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:41:22,10-10-2024 15:41:23,0.535s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:23,10-10-2024 15:41:23,0.469s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:23,10-10-2024 15:41:24,0.616s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,10-10-2024 15:41:24,10-10-2024 15:41:24,0.836s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:24,10-10-2024 15:41:25,0.944s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUser))),Chrome 129.0.0.0,,,10-10-2024 15:41:25,10-10-2024 15:41:37,11.341s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:37,10-10-2024 15:41:37,0.326s,PASSED
xpath(xpathOptionThuho)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:37,10-10-2024 15:41:37,0.371s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:37,10-10-2024 15:41:38,0.726s,PASSED
xpath(xpathToday)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:38,10-10-2024 15:41:39,0.548s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:39,10-10-2024 15:41:39,0.363s,PASSED
soDuKhaDung = driver.findElement(By.xpath(xpathSoDuKhaDung)),Chrome 129.0.0.0,,,10-10-2024 15:41:39,10-10-2024 15:41:40,1.358s,PASSED
"value = soDuKhaDung.getAttribute(""value"")",Chrome 129.0.0.0,,,10-10-2024 15:41:40,10-10-2024 15:41:41,0.040s,PASSED
"availableBalances = Integer.parseInt(value.replace("","", """"))",Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.001s,PASSED
"println(""so du kha dung la: "" + availableBalances)",Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.002s,PASSED
amountTransaction = String.valueOf(availableBalances + 90000000),Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.003s,PASSED
"println(""so du kha dung la: "" + amountTransaction)",Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.002s,PASSED
xpath(xpathFieldAmount)).sendKeys(amountTransaction),Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.440s,PASSED
xpath(xpathConfirm)).click(),Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:41,0.525s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,10-10-2024 15:41:41,10-10-2024 15:41:42,0.252s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_06_Kiểm tra khi rút tiền thành công và duyệt lần 1,Chrome 129.0.0.0,,,10-10-2024 15:41:42,10-10-2024 15:42:21,39.028s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,10-10-2024 15:41:42,10-10-2024 15:41:51,8.831s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,10-10-2024 15:41:51,10-10-2024 15:41:51,0.001s,PASSED
js = driver,Chrome 129.0.0.0,,,10-10-2024 15:41:51,10-10-2024 15:41:51,0.002s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:51,10-10-2024 15:41:53,1.755s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:53,10-10-2024 15:41:55,2.121s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,10-10-2024 15:41:55,10-10-2024 15:41:56,0.737s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,10-10-2024 15:41:56,10-10-2024 15:41:56,0.554s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 15)",Chrome 129.0.0.0,,,10-10-2024 15:41:56,10-10-2024 15:41:56,0.006s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,10-10-2024 15:41:56,10-10-2024 15:41:57,0.839s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,10-10-2024 15:41:57,10-10-2024 15:41:57,0.224s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,10-10-2024 15:41:57,10-10-2024 15:42:01,3.567s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,10-10-2024 15:42:01,10-10-2024 15:42:01,0.258s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,10-10-2024 15:42:01,10-10-2024 15:42:02,0.456s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,10-10-2024 15:42:02,10-10-2024 15:42:02,0.568s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,10-10-2024 15:42:02,10-10-2024 15:42:03,0.533s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,10-10-2024 15:42:03,10-10-2024 15:42:03,0.369s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,10-10-2024 15:42:03,10-10-2024 15:42:04,0.579s,PASSED
"startElement = driver.findElement(By.xpath(""//strong[contains(text(),'Thu hộ:')]""))",Chrome 129.0.0.0,,,10-10-2024 15:42:04,10-10-2024 15:42:05,1.375s,PASSED
"script = ""return arguments[0].nextSibling.textContent;""",Chrome 129.0.0.0,,,10-10-2024 15:42:05,10-10-2024 15:42:05,0.002s,PASSED
"nextTextNodeContent = js.executeScript(script, startElement)",Chrome 129.0.0.0,,,10-10-2024 15:42:05,10-10-2024 15:42:05,0.030s,PASSED
