Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nạp tiền,Chrome 129.0.0.0,,,12-10-2024 23:02:30,12-10-2024 23:10:21,7m - 51.284s,ERROR
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_01_Kiểm tra mở màn hình nạp tiền,Chrome 129.0.0.0,,,12-10-2024 23:02:30,12-10-2024 23:02:46,16.104s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 23:02:30,12-10-2024 23:02:34,3.532s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 23:02:34,12-10-2024 23:02:34,0.004s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:34,12-10-2024 23:02:35,1.491s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:35,12-10-2024 23:02:39,3.467s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:39,12-10-2024 23:02:40,0.988s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,12-10-2024 23:02:40,12-10-2024 23:02:40,0.002s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,12-10-2024 23:02:40,12-10-2024 23:02:43,3.014s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:43,0.012s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:43,0.259s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:43,0.090s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:43,0.266s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:43,0.171s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:43,12-10-2024 23:02:44,0.252s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:44,12-10-2024 23:02:44,0.489s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,12-10-2024 23:02:44,12-10-2024 23:02:45,0.671s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:45,12-10-2024 23:02:45,0.419s,PASSED
"Assert.assertEquals(xpath(xpathTitle)).getText(), titleText)",Chrome 129.0.0.0,,,12-10-2024 23:02:45,12-10-2024 23:02:46,0.856s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 23:02:46,12-10-2024 23:02:46,0.002s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_02_Kiểm tra khi để trống các trường trong màn Nạp tiền,Chrome 129.0.0.0,,,12-10-2024 23:02:46,12-10-2024 23:03:17,30.473s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 23:02:46,12-10-2024 23:02:50,3.389s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 23:02:50,12-10-2024 23:02:50,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:50,12-10-2024 23:02:51,0.958s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:51,12-10-2024 23:02:54,3.452s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:02:54,12-10-2024 23:02:55,0.940s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 30)",Chrome 129.0.0.0,,,12-10-2024 23:02:55,12-10-2024 23:02:55,0.002s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,12-10-2024 23:02:55,12-10-2024 23:02:58,2.901s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,12-10-2024 23:02:58,12-10-2024 23:02:58,0.012s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:58,12-10-2024 23:02:58,0.322s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,12-10-2024 23:02:58,12-10-2024 23:02:58,0.258s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,12-10-2024 23:02:58,12-10-2024 23:02:59,0.162s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:59,12-10-2024 23:02:59,0.256s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,12-10-2024 23:02:59,12-10-2024 23:02:59,0.477s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,12-10-2024 23:02:59,12-10-2024 23:03:00,0.863s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,12-10-2024 23:03:00,12-10-2024 23:03:00,0.238s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:00,12-10-2024 23:03:01,0.469s,PASSED
textFiled = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,12-10-2024 23:03:01,12-10-2024 23:03:16,14.993s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:16,12-10-2024 23:03:16,0.267s,PASSED
"Assert.assertEquals(xpath(xpathErrorWallet)).getText(), errorWallet)",Chrome 129.0.0.0,,,12-10-2024 23:03:16,12-10-2024 23:03:17,0.444s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 23:03:17,12-10-2024 23:03:17,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_03_Kiểm tra khi chọn ví và không chọn kì đối soát,Chrome 129.0.0.0,,,12-10-2024 23:03:17,12-10-2024 23:03:45,28.631s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 23:03:17,12-10-2024 23:03:20,2.921s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 23:03:20,12-10-2024 23:03:20,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:20,12-10-2024 23:03:21,1.086s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:21,12-10-2024 23:03:24,3.400s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:24,12-10-2024 23:03:25,0.922s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,12-10-2024 23:03:25,12-10-2024 23:03:25,0.001s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:25,12-10-2024 23:03:28,2.935s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,12-10-2024 23:03:28,12-10-2024 23:03:28,0.266s,PASSED
"searchTextbox.sendKeys(""dannt11"")",Chrome 129.0.0.0,,,12-10-2024 23:03:28,12-10-2024 23:03:28,0.171s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:28,12-10-2024 23:03:29,0.269s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:29,12-10-2024 23:03:29,0.478s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,12-10-2024 23:03:29,12-10-2024 23:03:30,0.945s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,12-10-2024 23:03:30,12-10-2024 23:03:30,0.228s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:30,12-10-2024 23:03:31,0.432s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,12-10-2024 23:03:31,12-10-2024 23:03:44,13.047s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:44,12-10-2024 23:03:44,0.277s,PASSED
xpath(xpathThuHo3)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:44,12-10-2024 23:03:44,0.263s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:44,12-10-2024 23:03:45,0.482s,PASSED
"Assert.assertEquals(xpath(xpathChonKiDoiSoat)).getText(), ""Vui lòng chọn kỳ đối soát"")",Chrome 129.0.0.0,,,12-10-2024 23:03:45,12-10-2024 23:03:45,0.444s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 23:03:45,12-10-2024 23:03:45,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_04_Không nhập số tiền và nhấn Xác nhận,Chrome 129.0.0.0,,,12-10-2024 23:03:45,12-10-2024 23:04:48,1m - 2.242s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,12-10-2024 23:03:45,12-10-2024 23:03:49,3.604s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,12-10-2024 23:03:49,12-10-2024 23:03:49,0.000s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:49,12-10-2024 23:03:50,0.904s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:50,12-10-2024 23:03:51,1.562s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,12-10-2024 23:03:51,12-10-2024 23:03:54,2.414s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 30)",Chrome 129.0.0.0,,,12-10-2024 23:03:54,12-10-2024 23:03:54,0.000s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,12-10-2024 23:03:54,12-10-2024 23:03:57,2.707s,PASSED
xpath(xpathBtnAccount))).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:57,12-10-2024 23:03:57,0.330s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,12-10-2024 23:03:57,12-10-2024 23:03:57,0.245s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,12-10-2024 23:03:57,12-10-2024 23:03:57,0.148s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:57,12-10-2024 23:03:58,0.268s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:58,12-10-2024 23:03:58,0.471s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathAccountName))),Chrome 129.0.0.0,,,12-10-2024 23:03:58,12-10-2024 23:03:59,0.753s,PASSED
xpath(xpathBtnDeposit)).click(),Chrome 129.0.0.0,,,12-10-2024 23:03:59,12-10-2024 23:03:59,0.383s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,12-10-2024 23:03:59,12-10-2024 23:04:13,14.336s,PASSED
xpath(xpathChonVi)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:13,12-10-2024 23:04:14,0.264s,PASSED
xpath(xpathThuHo3)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:14,12-10-2024 23:04:14,0.302s,PASSED
xpath(xpathDay)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:14,12-10-2024 23:04:14,0.473s,PASSED
xpath(xpathHomQua)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:14,12-10-2024 23:04:15,0.476s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:15,12-10-2024 23:04:15,0.251s,PASSED
try,Chrome 129.0.0.0,,,12-10-2024 23:04:15,12-10-2024 23:04:45,30.271s,PASSED
catch (org.openqa.selenium.TimeoutException e),Chrome 129.0.0.0,,,12-10-2024 23:04:45,12-10-2024 23:04:45,0.001s,PASSED
xpath(xpathBtnConfirm)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:45,12-10-2024 23:04:46,0.253s,PASSED
sleep(1000),Chrome 129.0.0.0,,,12-10-2024 23:04:46,12-10-2024 23:04:47,1.008s,PASSED
errorNoti1 = xpath(xpathThamSoSai))).getText(),Chrome 129.0.0.0,,,12-10-2024 23:04:47,12-10-2024 23:04:47,0.256s,PASSED
"Assert.assertEquals(errorNoti1, ""Tham số không hợp lệ"")",Chrome 129.0.0.0,,,12-10-2024 23:04:47,12-10-2024 23:04:47,0.001s,PASSED
xpath(xpathBtnOk)).click(),Chrome 129.0.0.0,,,12-10-2024 23:04:47,12-10-2024 23:04:47,0.256s,PASSED
"Assert.assertEquals(xpath(xpathErrorDeposit1)).getText(), ""Vui lòng nhập số tiền."")",Chrome 129.0.0.0,,,12-10-2024 23:04:47,12-10-2024 23:04:48,0.232s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,12-10-2024 23:04:48,12-10-2024 23:04:48,0.000s,PASSED
,,,,,,,
