Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,13-10-2024 23:43:17,13-10-2024 23:43:18,0.246s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,13-10-2024 23:43:18,13-10-2024 23:43:18,0.099s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,13-10-2024 23:43:18,13-10-2024 23:43:18,0.262s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,13-10-2024 23:43:18,13-10-2024 23:43:18,0.159s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:18,13-10-2024 23:43:18,0.287s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:18,13-10-2024 23:43:19,0.481s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,13-10-2024 23:43:19,13-10-2024 23:43:20,0.750s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:20,13-10-2024 23:43:20,0.419s,PASSED
wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUser))),Chrome 129.0.0.0,,,13-10-2024 23:43:20,13-10-2024 23:43:29,9.395s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:29,13-10-2024 23:43:30,0.275s,PASSED
"Assert.assertEquals(xpath(xpathErrorWallet)).getText(), ""Vui lòng chọn ví dịch vụ"")",Chrome 129.0.0.0,,,13-10-2024 23:43:30,13-10-2024 23:43:30,0.442s,PASSED
xpath(xpathViRut)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:30,13-10-2024 23:43:30,0.268s,PASSED
xpath(xpathParentThuHo)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:30,13-10-2024 23:43:31,0.257s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:31,13-10-2024 23:43:31,0.471s,PASSED
"Assert.assertEquals(xpath(xpathChonKiDoiSoat)).getText(), ""Vui lòng chọn kỳ đối soát"")",Chrome 129.0.0.0,,,13-10-2024 23:43:31,13-10-2024 23:43:32,0.444s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,13-10-2024 23:43:32,13-10-2024 23:43:32,0.001s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Rút tiền/TC_03_Kiểm tra khi nhập đầy đủ và nhấn tiếp tục,Chrome 129.0.0.0,,,13-10-2024 23:43:32,13-10-2024 23:43:59,27.008s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,13-10-2024 23:43:32,13-10-2024 23:43:36,4.290s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,13-10-2024 23:43:36,13-10-2024 23:43:36,0.001s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:43:36,13-10-2024 23:43:37,1.066s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:43:37,13-10-2024 23:43:39,1.562s,PASSED
"click(findTestObject(""Quản lý tài khoản merchant/menuManagerMerchantAccount""))",Chrome 129.0.0.0,,,13-10-2024 23:43:39,13-10-2024 23:43:41,2.016s,PASSED
"waitForElementVisible(findTestObject(""Quản lý tài khoản merchant/Quản lý dịch vụ merchant/menuManagerMerchantService""), 10, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,13-10-2024 23:43:41,13-10-2024 23:43:41,0.457s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), internal.GlobalVariable.waitSecond)",Chrome 129.0.0.0,,,13-10-2024 23:43:41,13-10-2024 23:43:41,0.001s,PASSED
menuManagerUserAccount = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathManagerListAccount))),Chrome 129.0.0.0,,,13-10-2024 23:43:41,13-10-2024 23:43:41,0.246s,PASSED
menuManagerUserAccount.click(),Chrome 129.0.0.0,,,13-10-2024 23:43:41,13-10-2024 23:43:41,0.041s,PASSED
userCode = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathUserCode))),Chrome 129.0.0.0,,,13-10-2024 23:43:41,13-10-2024 23:43:44,2.844s,PASSED
println(userCode.getText()),Chrome 129.0.0.0,,,13-10-2024 23:43:44,13-10-2024 23:43:44,0.012s,PASSED
accountBtn = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathBtnAccount))),Chrome 129.0.0.0,,,13-10-2024 23:43:44,13-10-2024 23:43:44,0.245s,PASSED
accountBtn.click(),Chrome 129.0.0.0,,,13-10-2024 23:43:44,13-10-2024 23:43:45,0.114s,PASSED
searchTextbox = wait.until(ExpectedConditions.elementToBeClickable(By.xpath(xpathSearchTextbox))),Chrome 129.0.0.0,,,13-10-2024 23:43:45,13-10-2024 23:43:45,0.246s,PASSED
searchTextbox.sendKeys(username),Chrome 129.0.0.0,,,13-10-2024 23:43:45,13-10-2024 23:43:45,0.158s,PASSED
xpath(xpathOption)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:45,13-10-2024 23:43:45,0.268s,PASSED
xpath(xpathBtnSearch)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:45,13-10-2024 23:43:46,0.465s,PASSED
"Assert.assertEquals(xpath(xpathAccountName)).getText(), username)",Chrome 129.0.0.0,,,13-10-2024 23:43:46,13-10-2024 23:43:46,0.746s,PASSED
xpath(xpathMoneyOff)).click(),Chrome 129.0.0.0,,,13-10-2024 23:43:46,13-10-2024 23:43:47,0.436s,PASSED
