Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
textFiled = wait.until(ExpectedConditions.visibilityOfElementLocated(By.xpath(xpathTextAccount))),Chrome 129.0.0.0,,,07-10-2024 09:32:50,07-10-2024 09:32:55,4.708s,PASSED
xpath(xpathBtnContinue)).click(),Chrome 129.0.0.0,,,07-10-2024 09:32:55,07-10-2024 09:32:55,0.307s,PASSED
"Assert.assertEquals(xpath(xpathErrorWallet)).getText(), errorWallet)",Chrome 129.0.0.0,,,07-10-2024 09:32:55,07-10-2024 09:32:56,0.528s,PASSED
Start listener action : sampleAfterTestCase,Chrome 129.0.0.0,,,07-10-2024 09:32:56,07-10-2024 09:32:56,0.011s,PASSED
,,,,,,,
Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/Nạp tiền/TC_03_Kiểm tra khi chọn ví và không chọn kì đối soát,Chrome 129.0.0.0,,,07-10-2024 09:32:56,07-10-2024 09:33:31,35.316s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 129.0.0.0,,,07-10-2024 09:32:56,07-10-2024 09:33:04,7.794s,PASSED
driver = getWebDriver(),Chrome 129.0.0.0,,,07-10-2024 09:33:04,07-10-2024 09:33:04,0.004s,PASSED
"callTestCase(findTestCase(""Test Cases/Login/LoginCommon""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:04,07-10-2024 09:33:06,1.467s,PASSED
"waitForElementVisible(findTestObject(""Trang chủ/userName""), 20, STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:06,07-10-2024 09:33:13,7.522s,PASSED
"callTestCase(findTestCase(""Test Cases/Quản lý tài khoản merchant/Quản lý danh sách tài khoản/CustomFunctions Deposit""), [:], STOP_ON_FAILURE)",Chrome 129.0.0.0,,,07-10-2024 09:33:13,07-10-2024 09:33:14,1.130s,PASSED
"wait = new org.openqa.selenium.support.ui.WebDriverWait(com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(), 20)",Chrome 129.0.0.0,,,07-10-2024 09:33:14,07-10-2024 09:33:14,0.006s,PASSED
